Process Start,Data Folder,Data File,SCC System ID,Measurement ID,Uploaded,Downloaded,SCC Version,Result
2022-08-23 14:29,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 14:29,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 14:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,310,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,310,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,310,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:30,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,310,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:31,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,310,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:31,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,312,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:32,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,312,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:34,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,312,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:35,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,312,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:35,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,312,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:37,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,312,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:38,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20220210ino0000.nc,310,20220210ino0000,FALSE,FALSE,"",
2022-08-23 14:50,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 14:50,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 14:52,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 14:52,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,310,20210115ino0000,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,310,20210115ino0001,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0002.nc,310,20210115ino0002,FALSE,FALSE,"",
2022-08-23 14:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0003.nc,310,20210115ino0003,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0004.nc,310,20210115ino0004,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0005.nc,312,20210115ino0005,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0006.nc,312,20210115ino0006,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0007.nc,312,20210115ino0007,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0008.nc,312,20210115ino0008,FALSE,FALSE,"",
2022-08-23 14:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0009.nc,312,20210115ino0009,FALSE,FALSE,"",
