Process Start,Data Folder,Data File,SCC System ID,Measurement ID,Uploaded,Downloaded,SCC Version,Result
2022-10-12 13:35,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 14:36,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 14:36,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 14:44,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 14:45,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 15:03,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,FALSE,"",Error processing measurement: DebugMeasurement() missing 1 required positional argument: 'measurements_debug_dir'
2022-10-12 15:03,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,FALSE,"",Error processing measurement: DebugMeasurement() missing 1 required positional argument: 'measurements_debug_dir'
2022-10-12 15:06,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 15:06,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 16:40,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 16:41,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 17:27,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 17:27,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 17:31,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0000,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
2022-10-12 17:31,C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\data\SCCTest,,312,20170126ino0001,FALSE,TRUE,"SCC vers. 5.2.5 (HiRELPP vers. 1.1.3, CloudMask vers. 1.6.0, ELPP vers. 7.1.3, ELDA vers. 3.4.8, ELIC vers. 1.0.7, ELQUICK vers. 1.0.7, ELDEC vers. 2.1.4)",C:\Users\Victor\Desktop\Work\obiwan\OBIWAN\data\SCC-Output
